0.8297,0,0,0,0,0
0.8525,0,0,0,0,0
0.8529,0,0,0,0,0
0.8366,0,0,0,0,0
0.8359,0,0,0,0,0
0.8266,0,0,0,0,0
0.8261,0,0,0,0,0
0.8327,0,0,0,0,0
0.8214,0,0,0,0,0
0.8229,0,0,0,0,0
0.8127,0,0,0,0,0
0.8046,0,0,0,0,0
0.8102,0,0,0,0,0
0.8368,0,0,0,0,0
0.8593,0,0,0,0,0
0.8771,0,0,0,0,0
0.8817,0,0,0,0,0
0.8756,0,0,0,0,0
0.8698,0,0,0,0,0
0.8725,0,0,0,0,0
0.8883,0,0,0,0,0
0.8603,0,0,0,0,0
0.86,0,0,0,0,0
0.8632,0,0,0,0,0
0.9045,0,0,0,0,0
0.9601,0,0,0,0,0
1.0214,0,0,0,0,0
1.0871,0,0,0,0,0
1.1059,0,0,0,0,0
1.0771,0,0,0,0,0
0.9999,0,0,0,0,0
